Date,StnPres,SeaPres,Temperaure,Td dew point,RH,WS,WD,WSGus,WDGus,Precp,PrecpHour,SunShine,GloblRad,Visb,UVI,Cloud Amount,power(KWH),Solar Irradiance,month,date,hour
2017-01-01 13:00:00,1016.9,1020.0,21.9,18.3,80,8.1,340.0,11.6,350,0.0,0.0,1.0,2.36,,,,804.0,414.0377075,1,1,13
2017-01-01 14:00:00,1016.1,1019.2,21.5,18.2,81,7.9,350.0,13.1,350,0.0,0.0,0.9,2.14,10.0,,5.0,560.0,326.15657660000005,1,1,14
2017-01-01 15:00:00,1015.6,1018.8,20.8,17.8,83,7.7,350.0,13.9,360,0.0,0.0,0.6,1.38,,,,414.0,182.457997,1,1,15
2017-01-01 16:00:00,1015.6,1018.8,20.5,17.8,85,6.8,350.0,14.2,350,0.0,0.0,0.4,0.71,,,,220.0,68.93463664,1,1,16
2017-01-01 17:00:00,1015.6,1018.8,20.1,17.7,86,6.9,350.0,11.0,360,0.0,0.0,0.1,0.2,10.0,,4.0,54.0,3.6804125130000003,1,1,17
2017-01-01 18:00:00,1015.8,1019.0,19.8,17.4,86,4.7,350.0,9.7,360,0.0,0.0,0.0,0.0,,,,,0.0,1,1,18
2017-01-02 06:00:00,1017.4,1020.6,19.8,17.4,86,0.8,40.0,2.2,60,0.0,0.0,0.0,0.0,,,,,1.93151028,1,2,6
2017-01-02 07:00:00,1018.1,1021.3,19.6,17.5,88,1.5,10.0,3.4,40,0.0,0.0,0.0,0.0,,,,,17.127263100000004,1,2,7
2017-01-02 08:00:00,1018.6,1021.8,19.7,17.9,89,2.4,10.0,5.3,350,0.0,0.0,0.0,0.0,4.0,,10.0,4.0,76.32273474,1,2,8
2017-01-02 09:00:00,1018.9,1022.1,20.3,18.1,87,4.7,350.0,7.1,350,0.0,0.0,0.0,0.43,9.0,,9.0,86.0,260.4643143,1,2,9
2017-01-02 10:00:00,1018.5,1021.7,21.2,18.1,82,4.2,350.0,7.6,350,0.0,0.0,0.2,0.99,,,,332.0,529.653059,1,2,10
2017-01-02 11:00:00,1017.6,1020.8,21.9,18.3,80,6.0,330.0,7.9,340,0.0,0.0,0.6,1.28,10.0,,5.0,668.0,429.133676,1,2,11
2017-01-02 12:00:00,1016.8,1020.0,21.6,18.2,81,7.2,330.0,10.4,340,0.0,0.0,0.8,2.13,,,,500.0,481.5949578,1,2,12
2017-01-02 13:00:00,1016.2,1019.4,21.4,17.5,78,7.6,340.0,12.2,350,0.0,0.0,0.9,2.22,,,,626.0,166.664084,1,2,13
2017-01-02 14:00:00,1015.8,1019.0,20.5,17.0,80,7.2,350.0,11.8,350,0.0,0.0,0.0,0.77,10.0,,10.0,204.0,178.8741539,1,2,14
2017-01-02 15:00:00,1015.2,1018.4,21.1,17.4,79,6.1,340.0,11.9,350,0.0,0.0,0.1,0.77,,,,218.0,256.6416786,1,2,15
2017-01-02 16:00:00,1014.9,1018.1,20.7,17.5,82,6.2,350.0,11.7,340,0.0,0.0,1.0,1.0,,,,314.0,71.83592084,1,2,16
2017-01-02 17:00:00,1014.9,1018.1,20.3,17.6,84,4.3,350.0,10.6,360,0.0,0.0,0.6,0.29,9.0,,3.0,66.0,5.263542843,1,2,17
2017-01-02 18:00:00,1015.4,1018.6,20.0,17.7,87,3.6,350.0,7.1,360,0.0,0.0,0.0,0.0,,,,,0.640416286,1,2,18
2017-01-03 06:00:00,1016.2,1019.4,18.2,16.1,88,3.1,20.0,5.7,20,0.0,0.0,0.0,0.0,,,,,3.228191712,1,3,6
2017-01-03 07:00:00,1016.9,1020.1,18.5,16.5,88,3.3,360.0,5.9,10,0.0,0.0,0.0,0.0,,,,,79.98307507,1,3,7
2017-01-03 08:00:00,1017.4,1020.6,19.0,16.8,87,3.3,10.0,6.7,30,0.0,0.0,0.3,0.24,10.0,,5.0,73.0,230.65967659999998,1,3,8
2017-01-03 09:00:00,1017.8,1021.0,20.5,17.7,84,6.3,350.0,12.5,350,0.0,0.0,0.7,0.79,10.0,,8.0,272.0,266.8987858,1,3,9
2017-01-03 10:00:00,1017.9,1021.1,20.8,17.6,82,7.1,360.0,14.0,50,0.0,0.0,0.2,1.0,,,,340.0,424.7033972,1,3,10
2017-01-03 11:00:00,1016.8,1020.0,21.5,18.0,80,7.7,350.0,15.2,10,0.0,0.0,0.5,1.24,10.0,,6.0,548.0,649.7766653,1,3,11
2017-01-03 12:00:00,1015.7,1018.8,21.9,17.8,78,9.1,350.0,15.7,10,0.0,0.0,0.7,2.04,,,,818.0,649.5999509,1,3,12
2017-01-03 13:00:00,1014.8,1017.9,21.9,17.9,78,9.1,350.0,17.8,360,0.0,0.0,1.0,2.37,,,,834.0,647.5699286,1,3,13
2017-01-03 14:00:00,1014.4,1017.5,22.0,17.8,77,8.3,350.0,16.8,360,0.0,0.0,1.0,2.19,12.0,,4.0,832.0,513.5570311,1,3,14
2017-01-03 15:00:00,1014.1,1017.2,21.6,17.5,78,7.8,350.0,15.9,350,0.0,0.0,1.0,1.63,,,,656.0,329.3168599,1,3,15
2017-01-03 16:00:00,1014.2,1017.3,21.4,17.5,78,8.5,350.0,15.6,360,0.0,0.0,1.0,0.98,,,,412.0,120.54120879999999,1,3,16
2017-01-03 17:00:00,1014.9,1018.1,20.9,17.4,80,6.2,360.0,11.6,360,0.0,0.0,0.7,0.3,12.0,,2.0,108.0,6.412933497,1,3,17
2017-01-03 18:00:00,1015.3,1018.5,20.3,17.4,83,6.0,360.0,12.2,360,0.0,0.0,0.0,0.0,,,,,1.5367014559999999,1,3,18
2017-01-04 06:00:00,1015.8,1019.0,19.0,16.5,85,3.3,10.0,5.3,30,0.0,0.0,0.0,0.0,,,,,2.2109241180000003,1,4,6
2017-01-04 07:00:00,1015.9,1019.1,19.4,17.4,88,3.7,10.0,10.0,40,0.0,0.0,0.0,0.0,,,,,24.93403898,1,4,7
2017-01-04 08:00:00,1016.2,1019.4,19.7,17.7,88,2.3,20.0,6.4,360,0.0,0.0,0.0,0.0,10.0,,10.0,10.0,88.15795043,1,4,8
2017-01-04 09:00:00,1016.5,1019.7,20.6,18.2,86,2.5,360.0,7.1,10,0.0,0.0,0.0,0.53,10.0,,10.0,100.0,276.03190889999996,1,4,9
2017-01-04 10:00:00,1016.7,1019.9,21.4,18.6,84,5.1,350.0,8.2,360,0.0,0.0,0.2,0.9,,,,354.0,418.4573454,1,4,10
2017-01-04 11:00:00,1016.1,1019.2,22.2,19.1,83,5.1,340.0,9.8,360,0.0,0.0,0.6,1.35,10.0,,8.0,524.0,509.19908150000003,1,4,11
2017-01-04 12:00:00,1014.9,1018.0,22.2,18.9,82,5.5,340.0,9.2,350,0.0,0.0,0.4,1.62,,,,648.0,533.242125,1,4,12
2017-01-04 13:00:00,1013.7,1016.8,22.3,19.0,82,5.0,340.0,8.3,340,0.0,0.0,0.6,2.01,,,,672.0,455.38695020000006,1,4,13
2017-01-04 14:00:00,1013.2,1016.3,22.7,19.1,80,5.3,340.0,7.9,340,0.0,0.0,1.0,2.03,15.0,,2.0,604.0,455.71178399999997,1,4,14
2017-01-04 15:00:00,1013.1,1016.2,22.2,19.0,82,5.1,340.0,7.9,320,0.0,0.0,1.0,1.54,,,,598.0,223.9269395,1,4,15
2017-01-04 16:00:00,1013.2,1016.3,21.1,18.6,86,5.4,330.0,8.6,330,0.0,0.0,0.2,0.75,,,,278.0,40.61550016,1,4,16
2017-01-04 17:00:00,1013.7,1016.8,20.9,18.6,87,4.9,330.0,7.8,330,0.0,0.0,0.0,0.14,10.0,,9.0,32.0,4.030858005,1,4,17
2017-01-04 18:00:00,1014.0,1017.2,20.6,18.6,88,3.6,360.0,8.4,350,0.0,0.0,0.0,0.0,,,,,1.184879198,1,4,18
2017-01-05 06:00:00,1013.8,1017.0,19.3,17.2,88,2.4,170.0,3.7,150,0.0,0.0,0.0,0.0,,,,,2.069541502,1,5,6
2017-01-05 07:00:00,1014.3,1017.5,19.1,17.2,89,2.2,140.0,4.9,150,0.0,0.0,0.0,0.0,,,,,25.02807188,1,5,7
2017-01-05 08:00:00,1014.9,1018.1,19.7,17.3,86,1.5,170.0,4.8,160,0.0,0.0,0.0,0.0,6.0,,10.0,11.0,67.27985412,1,5,8
2017-01-05 09:00:00,1015.3,1018.5,20.5,17.3,82,1.4,190.0,3.4,180,0.0,0.0,0.0,0.15,6.0,,10.0,72.0,148.9649887,1,5,9
2017-01-05 10:00:00,1015.4,1018.6,21.0,17.7,81,1.9,280.0,4.0,310,0.0,0.0,0.0,0.6,,,,186.0,323.3680476,1,5,10
2017-01-05 11:00:00,1015.0,1018.1,21.7,18.1,80,1.8,320.0,4.3,280,0.0,0.0,0.0,0.68,6.0,,10.0,420.0,621.7795941,1,5,11
2017-01-05 12:00:00,1013.9,1017.0,21.0,18.2,84,2.8,300.0,4.8,320,0.0,0.0,0.3,1.49,,,,762.0,383.22173230000004,1,5,12
2017-01-05 13:00:00,1012.8,1015.9,20.6,18.3,87,3.8,310.0,5.6,310,0.0,0.0,0.0,1.53,,,,496.0,230.2211938,1,5,13
2017-01-05 14:00:00,1012.0,1015.1,21.2,18.1,82,2.6,310.0,4.6,320,0.0,0.0,0.0,1.15,6.0,,10.0,288.0,168.4074761,1,5,14
2017-01-05 15:00:00,1012.0,1015.2,20.0,17.8,87,4.3,320.0,5.8,320,0.0,0.0,0.0,0.5,,,,206.0,248.5298123,1,5,15
2017-01-05 16:00:00,1012.3,1015.4,20.8,18.1,85,2.8,330.0,6.1,320,0.0,0.0,0.3,0.53,,,,344.0,153.1515304,1,5,16
2017-01-05 17:00:00,1012.7,1015.9,19.9,17.6,87,2.0,350.0,4.4,30,0.0,0.0,0.2,0.23,10.0,,4.0,154.0,8.534483003,1,5,17
2017-01-05 18:00:00,1013.3,1016.5,19.6,17.7,89,2.8,340.0,4.8,340,0.0,0.0,0.0,0.0,,,,1.0,1.123978406,1,5,18
2017-01-06 06:00:00,1013.2,1016.4,18.4,17.1,92,2.1,40.0,4.7,20,0.0,0.0,0.0,0.0,,,,,2.874208725,1,6,6
2017-01-06 07:00:00,1013.5,1016.7,18.1,16.7,92,1.6,350.0,5.0,20,0.0,0.0,0.0,0.0,,,,,59.588465299999996,1,6,7
2017-01-06 08:00:00,1014.0,1017.2,19.0,17.6,92,1.8,360.0,4.6,10,0.0,0.0,0.0,0.0,4.0,,10.0,58.0,206.2508126,1,6,8
2017-01-06 09:00:00,1014.4,1017.6,20.7,18.2,86,3.4,340.0,5.0,10,0.0,0.0,0.4,0.82,5.0,,7.0,256.0,325.4833582,1,6,9
2017-01-06 10:00:00,1014.2,1017.3,21.4,18.2,82,3.5,330.0,5.5,350,0.0,0.0,0.1,1.0,,,,418.0,318.9246374,1,6,10
2017-01-06 11:00:00,1013.4,1016.5,21.3,18.3,83,4.1,330.0,7.8,330,0.0,0.0,0.1,1.14,6.0,,8.0,400.0,627.5057889,1,6,11
2017-01-06 12:00:00,1012.6,1015.7,22.1,18.8,82,4.4,330.0,6.2,310,0.0,0.0,0.8,2.08,,,,756.0,490.37163560000005,1,6,12
2017-01-06 13:00:00,1012.0,1015.1,21.0,18.3,85,5.0,330.0,8.7,330,0.0,0.0,0.6,1.87,,,,620.0,91.86031679,1,6,13
2017-01-06 14:00:00,1011.4,1014.5,21.5,18.5,83,5.0,340.0,9.6,350,0.0,0.0,0.0,0.69,8.0,,9.0,108.0,85.51218235,1,6,14
2017-01-06 15:00:00,1010.8,1013.9,20.9,18.6,87,6.6,340.0,11.3,360,0.0,0.0,0.0,0.53,,,,94.0,73.29790683,1,6,15
2017-01-06 16:00:00,1010.8,1013.9,20.6,18.4,87,5.9,350.0,11.2,350,0.0,0.0,0.0,0.54,,,,74.0,25.39490175,1,6,16
2017-01-06 17:00:00,1011.3,1014.5,19.8,17.9,89,5.7,350.0,11.9,350,0.0,0.0,0.0,0.0,5.0,,10.0,8.0,2.9808152889999997,1,6,17
2017-01-06 18:00:00,1011.7,1014.9,19.9,17.9,88,5.9,360.0,12.0,10,0.0,0.0,0.0,0.0,,,,,0.841752532,1,6,18
2017-01-07 06:00:00,1011.2,1014.4,19.4,18.2,93,0.6,150.0,2.5,40,0.0,0.0,0.0,0.0,,,,,5.527289327,1,7,6
2017-01-07 07:00:00,1011.1,1014.3,19.6,18.3,92,1.5,150.0,2.2,120,0.0,0.0,0.0,0.0,,,,,35.11744448,1,7,7
2017-01-07 08:00:00,1011.6,1014.8,20.1,18.8,92,2.4,280.0,5.4,280,0.0,0.0,0.0,0.08,3.0,,9.0,22.0,82.25350968,1,7,8
2017-01-07 09:00:00,1012.3,1015.5,19.4,18.2,93,4.5,330.0,7.6,330,0.0,0.0,0.0,0.2,2.5,,10.0,92.0,63.99718359,1,7,9
2017-01-07 10:00:00,1012.5,1015.7,19.6,18.0,90,4.8,360.0,7.1,330,0.0,0.0,0.0,0.19,,,,66.0,377.3364371,1,7,10
2017-01-07 11:00:00,1011.9,1015.0,21.5,18.8,85,3.2,350.0,6.9,20,0.0,0.0,0.1,1.04,5.0,,9.0,490.0,535.7427621,1,7,11
2017-01-07 12:00:00,1010.9,1014.0,22.4,19.0,81,4.3,330.0,5.6,330,0.0,0.0,0.3,1.61,,,,690.0,674.8612536,1,7,12
2017-01-07 13:00:00,1009.6,1012.7,22.0,18.2,79,3.1,310.0,5.4,320,0.0,0.0,0.8,2.2,,,,862.0,553.1686847,1,7,13
2017-01-07 14:00:00,1008.9,1012.0,22.3,19.0,82,3.6,330.0,5.3,320,0.0,0.0,0.8,1.93,8.0,,7.0,696.0,373.5366855,1,7,14
2017-01-07 15:00:00,1008.9,1012.0,20.3,18.0,87,3.6,320.0,6.2,330,0.0,0.0,0.1,1.02,,,,486.0,245.3339392,1,7,15
2017-01-07 16:00:00,1009.2,1012.3,20.4,17.9,86,3.7,340.0,5.1,330,0.0,0.0,0.0,0.62,,,,320.0,43.99283374,1,7,16
2017-01-07 17:00:00,1009.9,1013.1,19.6,17.5,88,2.4,360.0,5.8,340,0.0,0.0,0.0,0.03,5.0,,9.0,42.0,4.405421943,1,7,17
2017-01-07 18:00:00,1010.0,1013.2,19.7,17.6,88,2.0,10.0,4.7,20,0.0,0.0,0.0,0.0,,,,,1.5958001780000002,1,7,18
2017-01-08 06:00:00,1010.3,1013.4,19.8,16.9,83,1.8,350.0,3.6,350,0.0,0.0,0.0,0.0,,,,,2.0239837769999998,1,8,6
2017-01-08 07:00:00,1011.0,1014.2,19.6,18.1,91,2.5,360.0,5.5,350,0.0,0.0,0.0,0.0,,,,,61.69943057,1,8,7
2017-01-08 08:00:00,1011.6,1014.8,19.8,18.3,91,1.6,360.0,4.9,40,0.0,0.0,0.0,0.12,10.0,,9.0,54.0,212.44297790000002,1,8,8
2017-01-08 09:00:00,1012.0,1015.2,19.9,18.1,89,5.4,360.0,9.5,360,0.0,0.0,0.0,0.59,10.0,,10.0,254.0,265.091647,1,8,9
2017-01-08 10:00:00,1012.0,1015.1,20.8,18.2,85,6.3,350.0,10.9,340,0.0,0.0,0.1,0.9,,,,346.0,359.0931654,1,8,10
2017-01-08 11:00:00,1011.3,1014.4,21.7,18.4,82,5.9,350.0,11.2,360,0.0,0.0,0.2,1.33,10.0,,5.0,468.0,700.4330882,1,8,11
2017-01-08 12:00:00,1009.8,1012.9,22.7,18.9,79,6.7,340.0,10.8,360,0.0,0.0,1.0,2.35,,,,870.0,701.7028399000001,1,8,12
2017-01-08 13:00:00,1008.8,1011.9,22.3,18.5,79,8.0,340.0,11.5,350,0.0,0.0,1.0,2.4,,,,870.0,647.6056029,1,8,13
2017-01-08 14:00:00,1008.0,1011.1,22.6,18.4,77,7.1,340.0,10.8,360,0.0,0.0,1.0,2.24,10.0,,0.0,816.0,524.1048625,1,8,14
2017-01-08 15:00:00,1007.7,1010.8,21.9,17.6,77,8.2,350.0,13.0,10,0.0,0.0,1.0,1.7,,,,676.0,348.0932747,1,8,15
2017-01-08 16:00:00,1008.0,1011.1,20.8,16.9,78,9.1,350.0,15.8,350,0.0,0.0,1.0,1.04,,,,434.0,139.0787052,1,8,16
2017-01-08 17:00:00,1008.8,1011.9,19.7,16.1,80,6.8,350.0,16.5,360,0.0,0.0,1.0,0.37,15.0,,0.0,118.0,9.694085478,1,8,17
2017-01-08 18:00:00,1009.3,1012.5,19.4,16.2,82,5.4,360.0,14.3,360,0.0,0.0,0.0,0.0,,,,1.0,0.0,1,8,18
2017-01-09 06:00:00,1012.2,1015.4,17.3,13.2,77,6.1,10.0,13.2,30,0.0,0.0,0.0,0.0,,,,,2.898382375,1,9,6
2017-01-09 07:00:00,1013.0,1016.2,17.2,13.1,77,5.4,360.0,12.3,20,0.0,0.0,0.0,0.0,,,,,63.97970482,1,9,7
2017-01-09 08:00:00,1013.7,1016.9,18.0,13.3,74,6.4,10.0,14.1,40,0.0,0.0,0.3,0.14,15.0,,2.0,50.0,217.10586380000004,1,9,8
2017-01-09 09:00:00,1014.3,1017.5,18.9,13.4,70,6.0,10.0,14.7,20,0.0,0.0,0.4,0.72,18.0,,7.0,268.0,335.44527519999997,1,9,9
2017-01-09 10:00:00,1014.3,1017.5,20.0,13.5,66,5.5,350.0,13.9,20,0.0,0.0,0.5,1.31,,,,426.0,617.6685719,1,9,10
2017-01-09 11:00:00,1013.4,1016.5,20.8,14.8,69,8.7,350.0,13.8,350,0.0,0.0,1.0,1.29,18.0,,1.0,792.0,679.047272,1,9,11
2017-01-09 12:00:00,1012.5,1015.7,20.4,14.8,70,10.6,350.0,18.0,350,0.0,0.0,1.0,2.4,,,,872.0,687.4618406000001,1,9,12
2017-01-09 13:00:00,1011.7,1014.9,20.0,14.3,70,12.6,350.0,18.8,350,0.0,0.0,1.0,2.4,,,,892.0,617.5984884,1,9,13
2017-01-09 14:00:00,1011.0,1014.2,19.6,14.1,71,11.8,350.0,21.7,350,0.0,0.0,1.0,2.15,15.0,,0.0,820.0,493.57975999999996,1,9,14
2017-01-09 15:00:00,1010.8,1014.0,19.3,14.2,72,12.4,350.0,21.0,10,0.0,0.0,1.0,1.63,,,,658.0,315.93910839999995,1,9,15
2017-01-09 16:00:00,1011.0,1014.2,19.3,13.7,70,8.8,350.0,20.1,360,0.0,0.0,1.0,1.0,,,,408.0,130.80169640000003,1,9,16
2017-01-09 17:00:00,1011.8,1015.0,18.8,12.8,68,6.8,360.0,19.6,350,0.0,0.0,0.9,0.37,15.0,,0.0,120.0,9.404564137000001,1,9,17
2017-01-09 18:00:00,1012.5,1015.7,17.7,12.1,70,7.2,360.0,14.6,360,0.0,0.0,0.0,0.0,,,,,0.0,1,9,18
2017-01-10 06:00:00,1015.2,1018.4,15.1,10.6,74,5.6,360.0,11.1,20,0.0,0.0,0.0,0.0,,,,,2.950817802,1,10,6
2017-01-10 07:00:00,1016.0,1019.2,15.2,10.4,73,5.4,10.0,12.2,20,0.0,0.0,0.0,0.0,,,,,57.35855937,1,10,7
2017-01-10 08:00:00,1016.8,1020.0,15.7,10.7,72,5.5,10.0,10.1,10,0.0,0.0,0.0,0.11,10.0,,8.0,59.0,113.66338529999999,1,10,8
2017-01-10 09:00:00,1017.4,1020.6,16.9,11.4,70,4.4,360.0,12.7,360,0.0,0.0,0.0,0.6,10.0,,8.0,142.0,297.6401116,1,10,9
2017-01-10 10:00:00,1017.3,1020.5,18.8,12.4,66,5.3,360.0,13.3,360,0.0,0.0,0.4,1.16,,,,408.0,420.6271091,1,10,10
2017-01-10 11:00:00,1016.4,1019.6,19.5,12.4,64,9.8,350.0,16.3,360,0.0,0.0,0.4,1.29,10.0,,8.0,548.0,594.1966747,1,10,11
2017-01-10 12:00:00,1015.5,1018.7,20.5,14.0,66,9.3,350.0,15.5,20,0.0,0.0,0.6,1.89,,,,768.0,683.1390051,1,10,12
2017-01-10 13:00:00,1014.3,1017.5,20.5,14.4,68,8.6,350.0,15.3,350,0.0,0.0,1.0,2.37,,,,884.0,643.437595,1,10,13
2017-01-10 14:00:00,1013.5,1016.7,20.5,14.7,69,8.0,360.0,14.5,350,0.0,0.0,1.0,2.28,10.0,,1.0,850.0,523.3761542,1,10,14
2017-01-10 15:00:00,1013.3,1016.4,20.8,15.1,70,6.6,350.0,15.2,360,0.0,0.0,1.0,1.72,,,,688.0,342.1299762,1,10,15
2017-01-10 16:00:00,1013.7,1016.9,20.6,15.6,73,6.7,340.0,10.9,360,0.0,0.0,1.0,1.05,,,,438.0,139.9436043,1,10,16
2017-01-10 17:00:00,1014.2,1017.4,19.2,14.5,74,6.3,360.0,13.5,10,0.0,0.0,0.9,0.38,10.0,,1.0,130.0,9.125482301,1,10,17
2017-01-10 18:00:00,1014.6,1017.8,18.6,14.1,75,6.8,360.0,14.3,10,0.0,0.0,0.0,0.0,,,,1.0,0.06435318400000001,1,10,18
2017-01-11 06:00:00,1015.7,1018.9,16.4,13.1,81,5.0,360.0,9.0,360,0.0,0.0,0.0,0.0,,,,,2.933906256,1,11,6
2017-01-11 07:00:00,1016.1,1019.3,16.3,13.0,81,3.3,360.0,8.3,30,0.0,0.0,0.0,0.0,,,,,84.44733470000001,1,11,7
2017-01-11 08:00:00,1016.4,1019.6,17.2,13.6,79,3.7,10.0,8.2,10,0.0,0.0,0.6,0.26,10.0,,0.0,74.0,300.15482260000005,1,11,8
2017-01-11 09:00:00,1016.8,1020.0,18.7,14.1,75,5.3,360.0,10.2,360,0.0,0.0,1.0,0.93,10.0,,0.0,364.0,479.8477188999999,1,11,9
2017-01-11 10:00:00,1016.5,1019.7,20.1,15.1,73,5.8,350.0,11.5,360,0.0,0.0,1.0,1.62,,,,608.0,614.300896,1,11,10
2017-01-11 11:00:00,1015.6,1018.8,21.3,15.6,70,5.3,360.0,12.9,350,0.0,0.0,1.0,1.31,10.0,,0.0,798.0,686.0489681,1,11,11
2017-01-11 12:00:00,1014.3,1017.4,22.0,16.5,71,7.8,340.0,12.1,350,0.0,0.0,1.0,2.39,,,,872.0,689.9701694,1,11,12
2017-01-11 13:00:00,1013.1,1016.2,22.0,16.9,73,7.4,340.0,12.2,340,0.0,0.0,1.0,2.39,,,,876.0,598.7693728999999,1,11,13
2017-01-11 14:00:00,1012.5,1015.6,20.8,16.1,74,9.6,350.0,16.9,360,0.0,0.0,1.0,2.2,10.0,,0.0,798.0,506.17521910000005,1,11,14
2017-01-11 15:00:00,1012.1,1015.2,20.6,15.8,74,10.0,350.0,16.8,350,0.0,0.0,1.0,1.74,,,,674.0,319.6348711,1,11,15
2017-01-11 16:00:00,1012.1,1015.3,20.1,15.6,75,9.8,350.0,18.1,10,0.0,0.0,1.0,1.03,,,,412.0,124.13888490000002,1,11,16
2017-01-11 17:00:00,1012.6,1015.8,19.6,15.2,76,9.1,360.0,17.2,360,0.0,0.0,0.5,0.32,10.0,,5.0,130.0,10.93974051,1,11,17
2017-01-11 18:00:00,1013.3,1016.5,19.2,15.7,80,7.7,360.0,15.7,10,0.0,0.0,0.0,0.0,,,,4.0,0.316054181,1,11,18
2017-01-12 06:00:00,1013.6,1016.8,18.2,15.7,85,2.6,30.0,6.3,30,0.0,0.0,0.0,0.0,,,,,2.220377804,1,12,6
2017-01-12 07:00:00,1013.5,1016.7,18.3,15.8,85,2.7,10.0,5.2,350,0.0,0.0,0.0,0.0,,,,,48.26750725,1,12,7
2017-01-12 08:00:00,1013.2,1016.4,19.2,16.5,84,2.5,360.0,5.3,10,0.0,0.0,0.1,0.28,7.0,,8.0,48.0,245.376554,1,12,8
2017-01-12 09:00:00,1013.6,1016.8,20.5,17.0,80,5.6,350.0,9.1,10,0.0,0.0,1.0,0.9,8.0,,6.0,296.0,317.096995,1,12,9
2017-01-12 10:00:00,1013.6,1016.8,19.9,16.9,83,7.8,360.0,12.6,350,0.0,0.0,0.3,1.06,,,,406.0,313.9379047,1,12,10
2017-01-12 11:00:00,1012.8,1016.0,20.5,17.3,82,9.2,350.0,14.8,360,0.0,0.0,0.3,1.25,12.0,,8.0,426.0,276.8422642,1,12,11
2017-01-12 12:00:00,1011.8,1014.9,20.6,17.4,82,7.5,350.0,14.9,360,0.0,0.0,0.3,1.58,,,,380.0,238.28758919999999,1,12,12
2017-01-12 13:00:00,1011.2,1014.4,19.7,16.9,84,8.2,350.0,14.8,360,0.0,0.0,0.1,1.18,,,,318.0,114.46097309999999,1,12,13
2017-01-12 14:00:00,1010.5,1013.7,19.1,16.6,85,8.2,360.0,14.1,360,0.0,0.0,0.0,0.6,10.0,,10.0,152.0,86.77822224,1,12,14
2017-01-12 15:00:00,1010.5,1013.7,18.8,16.6,87,9.2,350.0,13.5,350,0.0,0.0,0.0,0.46,,,,108.0,46.29229906,1,12,15
2017-01-12 16:00:00,1010.7,1013.9,18.1,16.2,89,8.0,350.0,14.1,350,0.0,0.0,0.0,0.05,,,,48.0,20.32550827,1,12,16
2017-01-12 17:00:00,1010.8,1014.0,17.9,16.2,90,7.1,360.0,15.1,350,0.0,0.0,0.0,0.0,8.0,,10.0,8.0,1.6885239859999999,1,12,17
2017-01-12 18:00:00,1011.3,1014.5,17.7,16.1,90,7.3,350.0,13.2,360,0.0,0.0,0.0,0.0,,,,,0.12801063199999999,1,12,18
2017-01-13 06:00:00,1010.8,1014.0,17.1,14.6,85,5.7,360.0,11.9,20,0.0,0.0,0.0,0.0,,,,,3.2633653380000003,1,13,6
2017-01-13 07:00:00,1011.7,1014.9,17.0,14.5,85,6.7,360.0,12.2,360,0.0,0.0,0.0,0.0,,,,,58.41986866,1,13,7
2017-01-13 08:00:00,1012.6,1015.8,16.6,14.0,85,8.7,360.0,16.7,360,0.0,0.0,0.0,0.17,12.0,,10.0,64.0,93.61707006,1,13,8
2017-01-13 09:00:00,1013.2,1016.4,16.7,13.6,82,7.0,360.0,15.8,10,0.0,0.0,0.0,0.56,12.0,,10.0,120.0,120.9565432,1,13,9
2017-01-13 10:00:00,1013.2,1016.4,16.7,13.4,81,6.8,360.0,16.0,10,0.0,0.0,0.0,0.6,,,,162.0,172.2516642,1,13,10
2017-01-13 11:00:00,1012.4,1015.6,16.9,13.2,79,7.8,360.0,15.2,20,0.0,0.0,0.0,0.88,15.0,,10.0,244.0,182.5424289,1,13,11
2017-01-13 12:00:00,1011.4,1014.6,17.2,13.0,76,7.3,360.0,15.1,20,0.0,0.0,0.0,0.88,,,,254.0,126.51812040000002,1,13,12
2017-01-13 13:00:00,1010.9,1014.1,16.6,13.1,80,6.6,360.0,13.9,350,0.0,0.0,0.0,0.67,,,,172.0,88.40310692,1,13,13
2017-01-13 14:00:00,1010.7,1013.9,16.3,13.1,81,5.5,360.0,14.6,360,0.0,0.0,0.0,0.6,15.0,,10.0,116.0,67.68279239,1,13,14
2017-01-13 15:00:00,1010.9,1014.1,16.3,12.9,80,7.8,10.0,15.3,20,0.0,0.0,0.0,0.47,,,,84.0,38.63952657,1,13,15
2017-01-13 16:00:00,1011.1,1014.3,15.9,13.0,83,7.1,360.0,15.7,350,0.0,0.0,0.0,0.0,,,,36.0,19.56634331,1,13,16
2017-01-13 17:00:00,1011.3,1014.5,15.6,13.0,85,6.3,360.0,15.6,10,0.0,0.0,0.0,0.0,12.0,,10.0,6.0,2.884301264,1,13,17
2017-01-13 18:00:00,1011.9,1015.1,15.2,12.6,84,8.1,360.0,17.1,350,0.0,0.0,0.0,0.0,,,,,1.192036264,1,13,18
2017-01-14 06:00:00,1013.7,1016.9,12.9,10.5,85,8.6,360.0,18.6,360,0.5,0.5,0.0,0.0,,,,,1.9296562640000001,1,14,6
2017-01-14 07:00:00,1014.4,1017.6,12.6,10.7,88,7.3,360.0,17.3,30,0.0,0.0,0.0,0.0,,,,,8.317928412,1,14,7
2017-01-14 08:00:00,1015.0,1018.2,12.4,10.7,89,7.4,360.0,17.4,10,,0.5,0.0,0.0,8.0,,10.0,,34.8198145,1,14,8
